title,pubDate,link,description,imageLink,imageDescription
They're recycling plastic milk bottles to build roads,"Wed, 30 Oct 2019 10:28:31 GMT",http://rss.cnn.com/~r/rss/edition_world/~3/nkb1bSv3X-M/index.html,"Plastic milk bottles are being recycled to make roads in South Africa, with the hope of helping the country tackle its waste problem and improve the quality of its roads.",http://feeds.feedburner.com/~r/rss/edition_world/~4/nkb1bSv3X-M,
They're recycling plastic milk bottles to build roads,"Wed, 30 Oct 2019 10:28:31 GMT",http://rss.cnn.com/~r/rss/edition_world/~3/nkb1bSv3X-M/index.html,"Plastic milk bottles are being recycled to make roads in South Africa, with the hope of helping the country tackle its waste problem and improve the quality of its roads.",http://feeds.feedburner.com/~r/rss/edition_world/~4/nkb1bSv3X-M,
